(Ratboy, Ratboy Skogstrom)
(Sons of Anarchy Wiki, Nordics)
(Sons of Anarchy Wiki, June Stahl)
(Sons of Anarchy Wiki, Herman Kozik)
(Sons of Anarchy Wiki, Opie Winston)
(Sons of Anarchy Wiki, Lyla Winston)
(Sons of Anarchy Wiki, Elliott Oswald)
(Sons of Anarchy Wiki, SOA Dictionary)
(Sons of Anarchy Wiki, Josh Kohn)
(Sons of Anarchy Wiki, Henry Lin)
(Sons of Anarchy Wiki, Lincoln Potter)
(Sons of Anarchy Wiki, Ernest Darby)
(Sons of Anarchy Wiki, Wendy Case)
(Sons of Anarchy Wiki, T.O. Cross)
(Sons of Anarchy Wiki, Ratboy Skogstrom)
(Sons of Anarchy Wiki, August Marks)
(Sons of Anarchy Wiki, Tyler)
(Sons of Anarchy Wiki, Season 3)
(Sons of Anarchy Wiki, Clay Morrow)
(Sons of Anarchy Wiki, Season 5)
(Sons of Anarchy Wiki, AJ Weston)
(Sons of Anarchy Wiki, Tyne Patterson)
(Sons of Anarchy Wiki, Bobby Munson)
(Sons of Anarchy Wiki, Chuck Marstein)
(Sons of Anarchy Wiki, News)
(Sons of Anarchy Wiki, Ethan Zobelle)
(Sons of Anarchy Wiki, John Teller)
(Sons of Anarchy Wiki, Allesandro Montez)
(Sons of Anarchy Wiki, Eli Roosevelt)
(Sons of Anarchy Wiki, Charming, California)
(Sons of Anarchy Wiki, Belfast)
(Sons of Anarchy Wiki, Keith McGee)
(Sons of Anarchy Wiki, Half Sack Epps)
(Sons of Anarchy Wiki, Season 6)
(Sons of Anarchy Wiki, Season 4)
(Sons of Anarchy Wiki, Jax Teller)
(Sons of Anarchy Wiki, Tig Trager)
(Sons of Anarchy Wiki, Liam O'Neill)
(Sons of Anarchy Wiki, First 9)
(Sons of Anarchy Wiki, Orlin West)
(Sons of Anarchy Wiki, Galen O'Shay)
(Sons of Anarchy Wiki, Season 1)
(Sons of Anarchy Wiki, Wayne Unser)
(Sons of Anarchy Wiki, Jacob Hale Jr.)
(Sons of Anarchy Wiki, Romeo Parada)
(Sons of Anarchy Wiki, Season 7)
(Carlos E. Campos, Smoke 'em if You Got 'em)
(Carlos E. Campos, Sons of Anarchy)
(Cliff Weston, AJ Weston)
(Cliff Weston, Duke Weston)
(Cliff Weston, Aaron Refvem)
(Lea Michele, Gertie)
(Lea Michele, Sons of Anarchy)
(Dave Navarro, J'ai Obtenu Cette)
(Dave Navarro, Sons of Anarchy)
(Dave Navarro, One One Six)
(Dave Navarro, Arcadio Nerona)
(Dave Navarro, Darthy)
(Dave Navarro, Straw)
(David Haley, Aon Rud Persanta)
(David Haley, Sons of Anarchy)
(Tara Summers, Crucifixed)
(Tara Summers, To Thine Own Self)
(Tara Summers, Karen Dunhill)
(Tara Summers, Sons of Anarchy)
(Exie Booker, Wolfsangel)
(Exie Booker, Sons of Anarchy)
(Bobby 'Elvis' Munson, Bobby Munson)
(Charles Barosky, Poenitentia)
(Charles Barosky, Peter Weller)
(Charles Barosky, Jury White)
(Charles Barosky, Some Strange Eruption)
(Charles Barosky, Jax)
(Charles Barosky, Stockton Police Department)
(Charles Barosky, Henry Lin)
(Charles Barosky, Desmond Harnigan)
(Charles Barosky, Papa's Goods)
(Charles Barosky, SAMCRO)
(Charles Barosky, Nero)
(Charles Barosky, Orlin West)
(Charles Barosky, Juice Ortiz)
(Charles Barosky, Lin Triad)
(Charles Barosky, Suits of Woe)
(Les Packer, Hench)
(Les Packer, SAMDINO)
(Les Packer, Jury White)
(Les Packer, Red Rose)
(Les Packer, Charming)
(Les Packer, Monroe)
(Les Packer, Robert Patrick)
(Les Packer, Jax Teller)
(Les Packer, Gaines)
(Les Packer, True IRA)
(Les Packer, Wolfsangel)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Amy Tyler)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Grad Nicholas)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Smith)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Lenny Janowitz)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Frank Eagan)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, June Stahl)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Raymond Bowman)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Opie Winston)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Estevez)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Woodrow)
(Bureau of Alcohol, Tobacco, Firearms and Explosives, Josh Kohn)
(Chino, Marcus Alvarez)
(Chino, Nero Padilla)
(Chino, Ernest Darby)
(Chino, Frankie Diamonds)
(Chino, Eddie Gerber)
(Chino, Charles Turner)
(Chino, Opie Winston)
(Chino, Ray Barnes)
(Potlatch, Filip 'Chibs' Telford)
(Potlatch, Gemma Teller Morrow)
(Potlatch, Callard Harris)
(Potlatch, Winter Ave Zoli)
(Potlatch, Elliott Oswald)
(Potlatch, Luann Delaney)
(Potlatch, Lela Cortines)
(Potlatch, Maggie Siff)
(Potlatch, Jackson 'Jax' Teller)
(Potlatch, Polly Zobelle)
(Potlatch, Kim Coates)
(Potlatch, Kenny Winston)
(Potlatch, AJ Weston)
(Potlatch, McNally Sagal)
(Potlatch, Piermont 'Piney' Winston)
(Potlatch, Neeta)
(Potlatch, Kip 'Half-Sack' Epps)
(Potlatch, Mark Boone Junior)
(Potlatch, Sarah Jones)
(Potlatch, Tom Arnold)
(Potlatch, Henry Rollins)
(Potlatch, Theo Rossi)
(Potlatch, David Labrava)
(Potlatch, Michael Ornstein)
(Potlatch, Sons of Anarchy)
(Potlatch, Charlie Hunnam)
(Potlatch, Dendrie Taylor)
(Potlatch, Bobby 'Elvis' Munson)
(Potlatch, Tommy Flanagan)
(Potlatch, Margaret Murphy)
(Potlatch, Season 2)
(Potlatch, Fiona Larkin)
(Potlatch, Paul Maibaum)
(Potlatch, Jason Matthew Smith)
(Potlatch, John Abendroth)
(Potlatch, Lyla)
(Potlatch, Kurt Sutter)
(Potlatch, Clarence 'Clay' Morrow)
(Potlatch, Edmond Hayes)
(Potlatch, Tayler Sheridan)
(Potlatch, Katey Sagal)
(Potlatch, Ron Perlman)
(Potlatch, David Hale)
(Potlatch, Johnny Lewis)
(Potlatch, Georgie Caruso)
(Potlatch, William Lucking)
(Potlatch, Misha Green)
(Potlatch, Henry Lin)
(Potlatch, Gilead)
(Potlatch, Ule)
(Potlatch, Jaye Razor)
(Potlatch, Jim Veneziano)
(Potlatch, Ryan Hurst)
(Potlatch, Kenneth Choi)
(Potlatch, Patrick St. Esprit)
(Potlatch, Chuck Marstein)
(Potlatch, Harry 'Opie' Winston)
(Potlatch, Ethan Zobelle)
(Potlatch, Marcus Alvarez)
(Potlatch, Ellie Winston)
(Potlatch, Juan Carlos 'Juice' Ortiz)
(Potlatch, Fa Guan)
(Potlatch, Happy)
(Potlatch, Phoenix Gonzales)
(Potlatch, Cleo King)
(Potlatch, Tara Knowles)
(Potlatch, Georgie's Muscle)
(Potlatch, Emilio Rivera)
(Potlatch, Marya Delver)
(Potlatch, Alex 'Tig' Trager)
(Potlatch, Adam Arkin)
(Potlatch, Bellina Logan)
(Potlatch, Candy Eglee)
(Eric Miles, Shepard)
(Eric Miles, Gemma Teller Morrow)
(Eric Miles, Sons of Anarchy Motorcycle Club)
(Eric Miles, Filthy Phil Russell)
(Eric Miles, NS)
(Eric Miles, Jimmy O'Phelan)
(Eric Miles, The Push)
(Eric Miles, Martinez)
(Eric Miles, Cane)
(Eric Miles, Ablation)
(Eric Miles, Happy Lowman)
(Eric Miles, Lumpy Feldstein)
(Eric Miles, With An X)
(Eric Miles, Ratboy Skogstrom)
(Eric Miles, Tara Knowles)
(Eric Miles, Teller-Morrow)
(Eric Miles, SAMTAZ)
(Eric Miles, Piney Winston)
(Eric Miles, Charming)
(Eric Miles, SAMCRO)
(Eric Miles, Charming Police Department)
(Eric Miles, Stockton State Prison)
(Eric Miles, June Stahl)
(Eric Miles, Crucifixed)
(Eric Miles, Herman Kozik)
(Eric Miles, St. Thomas Hospital)
(Eric Miles, Lyla Winston)
(Eric Miles, San Joaquin County Sheriff Department)
(Eric Miles, Tacoma)
(Eric Miles, Opie Winston)
(Eric Miles, Brick)
(Eric Miles, Rafi)
(Eric Miles, Abel Teller)
(Eric Miles, Juice Ortiz)
(Eric Miles, Frecks)
(Eric Miles, Hector Salazar)
(Eric Miles, Brewster)
(Eric Miles, Mayans Motorcycle Club)
(Eric Miles, Dorylus)
(Eric Miles, Widening Gyre)
(Eric Miles, Calaveras)
(Eric Miles, Turas)
(Eric Miles, Out)
(Eric Miles, Lochán Mór)
(Eric Miles, June Wedding)
(Eric Miles, Bureau of Alcohol, Tobacco, Firearms and Explosives)
(Eric Miles, Half Sack Epps)
(Eric Miles, True IRA)
(Eric Miles, Jax Teller)
(Eric Miles, Tig Trager)
(Eric Miles, Home)
(Eric Miles, Straw)
(Eric Miles, Una Venta)
(Eric Miles, Wayne Unser)
(Eric Miles, Jacob Hale Jr.)
(Eric Miles, Galindo Cartel)
(Eric Miles, SO)
(Eric Miles, Frank Potter)
(Kurt Sutter, Kenny Johnson)
(Kurt Sutter, Gemma Teller Morrow)
(Kurt Sutter, Benito Martinez)
(Kurt Sutter, Season 6)
(Kurt Sutter, Michael Chiklis)
(Kurt Sutter, David Rees Snell)
(Kurt Sutter, Jim Cody Williams)
(Kurt Sutter, Walton Goggins)
(Kurt Sutter, CCH Pounder)
(Kurt Sutter, Season 5)
(Kurt Sutter, The Shield)
(Kurt Sutter, Season 1)
(Kurt Sutter, David Marciano)
(Kurt Sutter, Season 2)
(Kurt Sutter, Otto 'Big Otto' Delaney - List of Appearances)
(Kurt Sutter, Season 7)
(Kurt Sutter, Sons of Anarchy)
(Kurt Sutter, Season 4)
(Kurt Sutter, Season 3)
(Kurt Sutter, Mike Cochrane)
(Kurt Sutter, Jay Karnes)
(Kurt Sutter, Katey Sagal)
(Kurt Sutter, Otto Delaney)
(Eureka, Filip 'Chibs' Telford)
(Eureka, Gemma Teller Morrow)
(Eureka, Bobby 'Elvis' Munson)
(Eureka, Dayton Callie)
(Eureka, Kim Coates)
(Eureka, Margaret Murphy)
(Eureka, Maggie Siff)
(Eureka, Henry Rollins)
(Eureka, Cameron Hayes)
(Eureka, Joe Rose)
(Eureka, Piermont 'Piney' Winston)
(Eureka, Jackson 'Jax' Teller)
(Eureka, Kip 'Half-Sack' Epps)
(Eureka, Mark Boone Junior)
(Eureka, Season 2)
(Eureka, Theo Rossi)
(Eureka, Harry 'Opie' Winston)
(Eureka, Sons of Anarchy)
(Eureka, Charlie Hunnam)
(Eureka, Callard Harris)
(Eureka, Tommy Flanagan)
(Eureka, Ron Perlman)
(Eureka, Clarence 'Clay' Morrow)
(Eureka, SOA Oregon Leader)
(Eureka, Adam Arkin)
(Eureka, Kurt Sutter)
(Eureka, Edmond Hayes)
(Eureka, Katey Sagal)
(Eureka, Guy Ferland)
(Eureka, Johnny Lewis)
(Eureka, Wayne Unser)
(Eureka, William Lucking)
(Eureka, AJ Weston)
(Eureka, Smite)
(Eureka, Ryan Hurst)
(Eureka, Jamie McShane)
(Eureka, David Labrava)
(Eureka, Ethan Zobelle)
(Eureka, Juan Carlos 'Juice' Ortiz)
(Eureka, David Aranovich)
(Eureka, Cassandra Braden)
(Eureka, Brett Conrad)
(Eureka, Happy)
(Eureka, Josh Latzer)
(Eureka, Tara Knowles)
(Eureka, Fix)
(Eureka, Alex 'Tig' Trager)
(Eureka, Caroline Choi)
(Eureka, McNally Sagal)
(Bowie, Mayans Motorycle Club)
(Bowie, SAMCRO)
(Bowie, Sons of Anarchy Motorcycle Club)
(Bowie, Clay Morrow)
(Bowie, Juice Ortiz)
(Bowie, Indian Hills)
(Bowie, Tacoma)
(Bowie, Lorca)
(Bowie, Happy Lowman)
(Bowie, Donut)
(Uncle Vinky, Fat Clown)
(Uncle Vinky, SAMCRO)
(Uncle Vinky, Charming Police Department)
(Uncle Vinky, Jim Cody Williams)
(Uncle Vinky, Fun Town)
(Vance Ice, Vance)
(Rich Paul, Sons of Anarchy)
(Rich Paul, Chester Kray)
(Rich Paul, Playing with Monsters)
(Gertie, Lea Michele)
(Gertie, Tara Knowles)
(Gertie, Gemma Teller Morrow)
(Gertie, Smoke 'em if You Got 'em)
(Gertie, Jax Teller)
(Bluebird Assembly Warehouse, Rodrigo Carpio)
(Bluebird Assembly Warehouse, Marcus Alvarez)
(Bluebird Assembly Warehouse, Vic Trammel)
(Bluebird Assembly Warehouse, David Hale)
(Bluebird Assembly Warehouse, Rosen)
(Bluebird Assembly Warehouse, Mayans)
(Bluebird Assembly Warehouse, One-Niners)
(Bluebird Assembly Warehouse, Tig Trager)
(Bluebird Assembly Warehouse, SAMCRO)
(Bluebird Assembly Warehouse, Nordics)
(Bluebird Assembly Warehouse, Louise Hoffman)
(Bluebird Assembly Warehouse, Wayne Unser)
(Bluebird Assembly Warehouse, Bobby Munson)
(Bluebird Assembly Warehouse, Galindo Cartel)
(Bluebird Assembly Warehouse, Whistler)
(Ms. Harrison, Courtney Love)
(Ms. Harrison, Abel Teller)
(Chris Chalk, Black Widower)
(Chris Chalk, Flint)
(Chris Chalk, Sons of Anarchy)
(Paul Collins, Peter Dooley)
(Paul Collins, Fírinne)
(Paul Collins, Bainne)
(Paul Collins, Sons of Anarchy)
(Main Page, Sons of Anarchy Wiki)
(Lilly McDowell, Lochán Mór)
(Lilly McDowell, Bainne)
(Lilly McDowell, Katey Petrie)
(Lilly McDowell, Sons of Anarchy)
(Reggie, John Bishop)
(Reggie, SAMCRO)
(Reggie, Little Paul)
(Reggie, Benny)
(Reggie, Sons of Anarchy Motorcycle Club)
(Reggie, SAMTAZ)
(Reggie, Huff)
(Tom Finnegan, Caregiver)
(Tom Finnegan, Sons of Anarchy)
(Beatie, Tig Trager)
(Beatie, Ratboy Skogstrom)
(Beatie, Aryan Brotherhood)
(Beatie, Nordics)
(Beatie, Eddie Gerber)
(Beatie, Timothy Lee DePriest)
(Beatie, Jax Teller)
(Beatie, Wolfsangel)
(Gib O'Leary, Tanc Sade)
(Gib O'Leary, Toil and Till)
(Gib O'Leary, Jury White)
(Gib O'Leary, The Separation of Crows)
(Gib O'Leary, Renee O'Leary Egan)
(Jack Guzman, Laying Pipe)
(Jack Guzman, Sons of Anarchy)
(Carson, Poenitentia)
(Carson, Aryan Brotherhood)
(Ross, Stephen Merdell)
(Ross, Opie Winston)
(Ross, St. Thomas Hospital)
(Ross, Clay Morrow)
(Ross, Small World)
(Kevin G. Cremin, Kurt Sutter)
(Kevin G. Cremin, Pilot)
(Kevin G. Cremin, Season 1)
(Kevin G. Cremin, Sons of Anarchy)
(Kevin G. Cremin, Season 2)
(Kevin G. Cremin, Na Trioblóidí)
(Hugh, Declan)
(Hugh, Brendan Roarke)
(Hugh, Marcus Alvarez)
(Hugh, Papa's Goods)
(Hugh, Connor Malone)
(Hugh, True IRA)
(Hugh, Jax Teller)
(Hugh, Mayans Motorycle Club)
(Hugh, SAMCRO)
(Hugh, Red Rose)
(Hugh, Alan O'Neill)
(Hugh, Oscar El Oso Ramos)
(Cameron Goodman, Pilot)
(Cameron Goodman, Seeds)
(Cameron Goodman, Louise Hoffman)
(Cameron Goodman, Sons of Anarchy)
(Fernanda Andrade, Booster)
(Fernanda Andrade, Out)
(Fernanda Andrade, Elyda)
(Fernanda Andrade, Sons of Anarchy)
(Ron Fehmiu, The Pull)
(Ron Fehmiu, Sons of Anarchy)
(Merle Dandridge, Rita Roosevelt)
(Merle Dandridge, Rita Roosevelt - List of Appearances)
(Merle Dandridge, Sons of Anarchy)
(Matthew Jennings, Tate Berney)
(Matthew Jennings, Straw)
(Matthew Jennings, Darvany Jennings)
(LaMonica Garrett, Sons of Anarchy)
(LaMonica Garrett, Cane - List of Appearances)
(LaMonica Garrett, Cane)
(Smoke 'em if You Got 'em, Bobby Munson)
(Smoke 'em if You Got 'em, Kurt Sutter)
(Smoke 'em if You Got 'em, Gemma Teller Morrow)
(Smoke 'em if You Got 'em, Dayton Callie)
(Smoke 'em if You Got 'em, Kim Coates)
(Smoke 'em if You Got 'em, Gertie)
(Smoke 'em if You Got 'em, Scoot)
(Smoke 'em if You Got 'em, Wendy Case)
(Smoke 'em if You Got 'em, Shawn Woods)
(Smoke 'em if You Got 'em, Chibs Telford)
(Smoke 'em if You Got 'em, Happy Lowman)
(Smoke 'em if You Got 'em, Juice Ortiz)
(Smoke 'em if You Got 'em, Leland Gruen)
(Smoke 'em if You Got 'em, Mark Boone Junior)
(Smoke 'em if You Got 'em, Emilio Rivera)
(Smoke 'em if You Got 'em, Ron Tully)
(Smoke 'em if You Got 'em, Ratboy Skogstrom)
(Smoke 'em if You Got 'em, Theo Rossi)
(Smoke 'em if You Got 'em, David Labrava)
(Smoke 'em if You Got 'em, Sons of Anarchy)
(Smoke 'em if You Got 'em, Marya Delver)
(Smoke 'em if You Got 'em, Katey Sagal)
(Smoke 'em if You Got 'em, Rane Quinn)
(Smoke 'em if You Got 'em, Tommy Flanagan)
(Smoke 'em if You Got 'em, Drea de Matteo)
(Smoke 'em if You Got 'em, Brad Carter)
(Smoke 'em if You Got 'em, Mo McRae)
(Smoke 'em if You Got 'em, Michael Beach)
(Smoke 'em if You Got 'em, Tyler)
(Smoke 'em if You Got 'em, Rusty Coones)
(Smoke 'em if You Got 'em, Guy Ferland)
(Smoke 'em if You Got 'em, Mike Daniels)
(Smoke 'em if You Got 'em, T.O. Cross)
(Smoke 'em if You Got 'em, Marilyn Manson)
(Smoke 'em if You Got 'em, Jimmy Smits)
(Smoke 'em if You Got 'em, Niko Nicotera)
(Smoke 'em if You Got 'em, Althea Jarry)
(Smoke 'em if You Got 'em, Carlos E. Campos)
(Smoke 'em if You Got 'em, Lea Michele)
(Smoke 'em if You Got 'em, Sticky)
(Smoke 'em if You Got 'em, Greensleeves)
(Smoke 'em if You Got 'em, Dulain)
(Smoke 'em if You Got 'em, Mackenzie Parker)
(Smoke 'em if You Got 'em, Marcus Alvarez)
(Smoke 'em if You Got 'em, Ivo Nandi)
(Smoke 'em if You Got 'em, Season 7)
(Smoke 'em if You Got 'em, Oscar El Oso Ramos)
(Smoke 'em if You Got 'em, Jax Teller)
(Smoke 'em if You Got 'em, Tig Trager)
(Smoke 'em if You Got 'em, Malcolm-Jamal Warner)
(Smoke 'em if You Got 'em, Nero Padilla)
(Smoke 'em if You Got 'em, Charlie Hunnam)
(Smoke 'em if You Got 'em, Wayne Unser)
(Smoke 'em if You Got 'em, Some Strange Eruption)
(Smoke 'em if You Got 'em, Annabeth Gish)
(Smoke 'em if You Got 'em, Candy Eglee)
(Josh Kohn, The Pull)
(Josh Kohn, Jax)
(Josh Kohn, Giving Back)
(Josh Kohn, Charming, California)
(Josh Kohn, Season 1)
(Josh Kohn, Jay Karnes)
(Josh Kohn, Hell Followed)
(Josh Kohn, Fun Town)
(Josh Kohn, Bureau of Alcohol, Tobacco, Firearms and Explosives)
(Josh Kohn, Jax Teller)
(Josh Kohn, Tara Knowles)
(Josh Kohn, Old Bones)
(Josh Kohn, Susie)
(Josh Kohn, ATF)
(Josh Kohn, Patch Over)
(Josh Kohn, AK-51)
(Jaime Zevallos, Ablation)
(Jaime Zevallos, Sons of Anarchy)
(Ratboy Skogstrom, Sweet and Vaded)
(Ratboy Skogstrom, Moses Cartwright)
(Ratboy Skogstrom, Tyler)
(Ratboy Skogstrom, Niko Nicotera)
(Ratboy Skogstrom, Juice)
(Ratboy Skogstrom, Happy)
(Ratboy Skogstrom, T.O. Cross)
(Ratboy Skogstrom, SAMCRO)
(Ratboy Skogstrom, Rafi)
(Ratboy Skogstrom, Brooke Putner)
(Ratboy Skogstrom, Eric Miles)
(Ratboy Skogstrom, Red Rose)
(Ratboy Skogstrom, Filthy Phil)
(Ratboy Skogstrom, Bobby Munson)
(Zelia Scott, Los Fantasmas)
(Zelia Scott, Sons of Anarchy)
(Colleen Trager, Alex 'Tig' Trager)
(Colleen Trager, Dawn Trager)
(Colleen Trager, Fawn Trager)
(Winter Ave Zoli, Lyla Winston - List of Appearances)
(Winter Ave Zoli, Lyla Winston)
(Winter Ave Zoli, Sons of Anarchy)
(Tig Trager, Filip 'Chibs' Telford)
(Tig Trager, Gemma Teller Morrow)
(Tig Trager, Sons of Anarchy Motorcycle Club)
(Tig Trager, You Are My Sunshine)
(Tig Trager, To Be, Act 1)
(Tig Trager, Small World)
(Tig Trager, Some Strange Eruption)
(Tig Trager, Luann Delaney)
(Tig Trager, The Push)
(Tig Trager, Jackson 'Jax' Teller)
(Tig Trager, Damon Pope)
(Tig Trager, Kim Coates)
(Tig Trager, Chibs Telford)
(Tig Trager, Happy Lowman)
(Tig Trager, Red Rose)
(Tig Trager, Pilot)
(Tig Trager, Kia Ghanezi)
(Tig Trager, Vic Trammel)
(Tig Trager, Teller-Morrow)
(Tig Trager, Sookie Mackey)
(Tig Trager, Mayans)
(Tig Trager, Smoke 'em if You Got 'em)
(Tig Trager, Laroy Wayne)
(Tig Trager, One-Niners)
(Tig Trager, Elliott Oswald)
(Tig Trager, Juice)
(Tig Trager, Bobby 'Elvis' Munson)
(Tig Trager, L.O.A.N.)
(Tig Trager, SAMCRO)
(Tig Trager, Piney Winston)
(Tig Trager, Dawn Trager)
(Tig Trager, Aryan Brotherhood)
(Tig Trager, Rosen)
(Tig Trager, Old Bones)
(Tig Trager, J'ai Obtenu Cette)
(Tig Trager, Nordics)
(Tig Trager, Georgie Caruso)
(Tig Trager, June Stahl)
(Tig Trager, Brenan Hefner)
(Tig Trager, Straw)
(Tig Trager, Laroy)
(Tig Trager, Kurt Sutter)
(Tig Trager, Pozo)
(Tig Trager, What a Piece of Work is Man)
(Tig Trager, Scoot)
(Tig Trager, Happy)
(Tig Trager, Veronica Pope)
(Tig Trager, Opie Winston)
(Tig Trager, Faith and Despondency)
(Tig Trager, Kyle Hobart)
(Tig Trager, Russian Mafia)
(Tig Trager, The Sleep of Babies)
(Tig Trager, Wayne Unser)
(Tig Trager, Otto 'Big Otto' Delaney)
(Tig Trager, Kozik)
(Tig Trager, Clay Morrow)
(Tig Trager, Venus Van Dam)
(Tig Trager, Sovereign)
(Tig Trager, Bobby Munson)
(Tig Trager, Half-Sack)
(Tig Trager, Black Widower)
(Tig Trager, Clarence 'Clay' Morrow)
(Tig Trager, Colleen Trager)
(Tig Trager, Call of Duty)
(Tig Trager, The Pull)
(Tig Trager, Out)
(Tig Trager, Cherry)
(Tig Trager, Playing with Monsters)
(Tig Trager, Charming, California)
(Tig Trager, Papa's Goods)
(Tig Trager, True IRA)
(Tig Trager, Fawn Trager)
(Tig Trager, Jax Teller)
(Tig Trager, Aon Rud Persanta)
(Tig Trager, Goodman)
(Tig Trager, To Be, Act 2)
(Tig Trager, Tristen Oswald)
(Tig Trager, Lowell Harland, Sr.)
(Tig Trager, Lin Triad)
(Tig Trager, Donna Winston)
(Tig Trager, Chuck Marstein)
(Tig Trager, Piney)
(Tig Trager, AK-51)
(Tig Trager, Wolfsangel)
(Iliana Fischer, Hell Followed)
(Iliana Fischer, Sons of Anarchy)
(Nick Wall, Sons of Anarchy)
(Nick Wall, Fun Town)
(Tim de Zarn, Nate Meineke)
(Tim de Zarn, AK-51)
(Tim de Zarn, Sons of Anarchy)
(Annabeth Gish, Althea Jarry - List of Appearances)
(Annabeth Gish, Althea Jarry)
(Annabeth Gish, Sons of Anarchy)
(Jackoff, SAMLIN)
(Andre Brooks, Straw)
(Andre Brooks, Sons of Anarchy)
(Thomas H. Adisi, Jax Teller)
(Thomas H. Adisi, Pilot)
(Thomas H. Adisi, Sons of Anarchy)
(Kim Dickens, Colette Jane - List of Appearances)
(Kim Dickens, Colette Jane)
(Kim Dickens, Sons of Anarchy)
(Tyler Silva, Abel Teller)
(Tyler Silva, Abel Teller - List of Appearances)
(Tyler Silva, Sons of Anarchy)
(Josh Wingate, Harlan Hodge)
(Josh Wingate, Greensleeves)
(Josh Wingate, Sons of Anarchy)
(Nero Padilla, Gemma Teller Morrow)
(Nero Padilla, Sovereign)
(Nero Padilla, Small World)
(Nero Padilla, Laying Pipe)
(Nero Padilla, Jimmy Smits)
(Nero Padilla, Lupe)
(Nero Padilla, Red Rose)
(Nero Padilla, Byz Lats)
(Nero Padilla, Authority Vested)
(Nero Padilla, Renaldo)
(Nero Padilla, Stolen Huffy)
(Nero Padilla, Arcadio Nerona)
(Nero Padilla, To Thine Own Self)
(Nero Padilla, Nate Madock)
(Nero Padilla, Emma Jean)
(Nero Padilla, Toad's Wild Ride)
(Nero Padilla, Marcus Alvarez)
(Nero Padilla, Papa's Goods)
(Nero Padilla, Carla)
(Nero Padilla, Orca Shrugged)
(Nero Padilla, Lucius Padilla)
(Nero Padilla, Playing with Monsters)
(Nero Padilla, Suits of Woe)
(Nero Padilla, One One Six)
(John 8:32, Los Fantasmas)
(John 8:32, Filip 'Chibs' Telford)
(John 8:32, Gemma Teller Morrow)
(John 8:32, Bobby 'Elvis' Munson)
(John 8:32, Dayton Callie)
(John 8:32, Kim Coates)
(John 8:32, Elliott Oswald)
(John 8:32, Margaret Murphy)
(John 8:32, Season 6)
(John 8:32, Maggie Siff)
(John 8:32, Jackson 'Jax' Teller)
(John 8:32, Brooke Putner)
(John 8:32, Cane)
(John 8:32, Happy Lowman)
(John 8:32, CCH Pounder)
(John 8:32, George 'Ratboy' Skogstrom)
(John 8:32, Seth Coltan)
(John 8:32, Clint Culp)
(John 8:32, Jill Lynne Johnson)
(John 8:32, LaMonica Garrett)
(John 8:32, Patrick St. Esprit)
(John 8:32, Ryder Londo)
(John 8:32, Theo Rossi)
(John 8:32, David Labrava)
(John 8:32, Sons of Anarchy)
(John 8:32, Marya Delver)
(John 8:32, Rusty Coones)
(John 8:32, Kim Dickens)
(John 8:32, Rane Quinn)
(John 8:32, Mark Boone Junior)
(John 8:32, Tommy Flanagan)
(John 8:32, Ron Perlman)
(John 8:32, Rockmond Dunbar)
(John 8:32, Joey Sagal)
(John 8:32, Sarah Bassak)
(John 8:32, Chuck Marstein)
(John 8:32, Kem Nunn)
(John 8:32, Michael Marisi Ornstein)
(John 8:32, Homeless Woman)
(John 8:32, Kurt Sutter)
(John 8:32, Clarence 'Clay' Morrow)
(John 8:32, Charles Barosky)
(John 8:32, Katey Sagal)
(John 8:32, Guy Ferland)
(John 8:32, Jimmy Smits)
(John 8:32, Michael Auteri)
(John 8:32, Gregory Sporleder)
(John 8:32, Candy Eglee)
(John 8:32, Hayley McFarland)
(John 8:32, Olivia Burnette)
(John 8:32, Tyne Patterson)
(John 8:32, Neron 'Nero' Padilla)
(John 8:32, Evan Londo)
(John 8:32, Huang Wu)
(John 8:32, Tara Knowles)
(John 8:32, Niko Nicotera)
(John 8:32, Peter Weller)
(John 8:32, Colette Jane)
(John 8:32, Juan Carlos 'Juice' Ortiz)
(John 8:32, Abel Teller)
(John 8:32, Wayne Unser)
(John 8:32, Gary Putner)
